"lumped_element_capacitance [pF]","Freq [GHz]","ang_deg(S(1,1)) [deg]"
0.19625,9.25,74.7184492904528
0.19625,9.26,74.9023272721023
0.19625,9.27,75.0794226986213
0.19625,9.28,75.249703161666
0.19625,9.29,75.4131271178271
0.19625,9.3,75.5696434534165
0.19625,9.31,75.7191910035937
0.19625,9.32,75.8616980212458
0.19625,9.33,75.9970815904884
0.19625,9.34,76.1252469790408
0.19625,9.35,76.2460869230192
0.19625,9.36,76.3594808368918
0.19625,9.37,76.4652939404172
0.19625,9.38,76.5633762933379
0.19625,9.39,76.6535617273922
0.19625,9.4,76.7356666638286
0.19625,9.41,76.8094888030018
0.19625,9.42,76.8748056708046
0.19625,9.43,76.9313730045606
0.19625,9.44,76.9789229585474
0.19625,9.45,77.0171621064724
0.19625,9.46,77.0457692149135
0.19625,9.47,77.0643927578759
0.19625,9.48,77.0726481381189
0.19625,9.49,77.0701145756339
0.19625,9.5,77.0563316174762
0.19625,9.51,77.0307952158848
0.19625,9.52,76.9929533130652
0.19625,9.53,76.9422008608856
0.19625,9.54,76.8778741917549
0.19625,9.55,76.799244642718
0.19625,9.56,76.7055113178538
0.19625,9.57,76.5957928538434
0.19625,9.58,76.469118029361
0.19625,9.59,76.3244150299112
0.19625,9.6,76.1604991448038
0.19625,9.61,75.9760586308555
0.19625,9.62,75.7696384265182
0.19625,9.63,75.5396213385149
0.19625,9.64,75.2842062482858
0.19625,9.65,75.001382794657
0.19625,9.66,74.6889018785398
0.19625,9.67,74.3442412007493
0.19625,9.68,73.9645648799613
0.19625,9.69,73.5466759981894
0.19625,9.7,73.0869606788097
0.19625,9.71,72.5813220091953
0.19625,9.72,72.0251017683206
0.19625,9.73,71.4129875020874
0.19625,9.74,70.7389020017488
0.19625,9.75,69.9958716874511
0.19625,9.76,69.1758697990034
0.19625,9.77,68.2696296986739
0.19625,9.78,67.2664230994981
0.19625,9.79,66.1537978470993
0.19625,9.8,64.9172703707022
0.19625,9.81,63.5399697325287
0.19625,9.82,62.0022344719456
0.19625,9.83,60.2811720583697
0.19625,9.84,58.3502068244006
0.19625,9.85,56.1786705627212
0.19625,9.86,53.731537539275
0.19625,9.87,50.9694814792721
0.19625,9.88,47.8495446371043
0.19625,9.89,44.3268584404818
0.19625,9.9,40.3580139771557
0.19625,9.91,35.906758530953
0.19625,9.92,30.9524946433537
0.19625,9.93,25.5012767406985
0.19625,9.94,19.5973959334581
0.19625,9.95,13.3315075798843
0.19625,9.96,6.83996101582117
0.19625,9.97,0.291647256626895
0.19625,9.98,-6.13598866902096
0.19625,9.99,-12.284028191042
0.19625,10,-18.0325873046783
0.19625,10.01,-23.3090824358645
0.19625,10.02,-28.0849598854951
0.19625,10.03,-32.3656583909266
0.19625,10.04,-36.1788882234488
0.19625,10.05,-39.5644610545939
0.19625,10.06,-42.5668750635504
0.19625,10.07,-45.2305752728836
0.19625,10.08,-47.5972865897043
0.19625,10.09,-49.7047535916051
0.19625,10.1,-51.5863461779187
0.19625,10.11,-53.2711516771625
0.19625,10.12,-54.7843105855294
0.19625,10.13,-56.1474510125009
0.19625,10.14,-57.3791408987792
0.19625,10.15,-58.4953163795855
0.19625,10.16,-59.5096676392928
0.19625,10.17,-60.4339763828229
0.19625,10.18,-61.2784057314206
0.19625,10.19,-62.0517465147638
0.19625,10.2,-62.7616251410661
0.19625,10.21,-63.4146784015096
0.19625,10.22,-64.0167002319162
0.19625,10.23,-64.5727649059941
0.19625,10.24,-65.0873305276832
0.19625,10.25,-65.5643261040594
0.19625,10.26,-66.0072249506894
0.19625,10.27,-66.4191067204546
0.19625,10.28,-66.8027099549224
0.19625,10.29,-67.1604767288098
0.19625,10.3,-67.4945906852479
0.19625,10.31,-67.8070095342719
0.19625,10.32,-68.0994929015825
0.19625,10.33,-68.3736262623524
0.19625,10.34,-68.6308415698299
0.19625,10.35,-68.872435085821
0.19625,10.36,-69.0995828357401
0.19625,10.37,-69.3133540414302
0.19625,10.38,-69.514722827662
0.19625,10.39,-69.7045784508669
0.19625,10.4,-69.8837342594458
0.19625,10.41,-70.0529355624332
0.19625,10.42,-70.2128665562066
0.19625,10.43,-70.364156436319
0.19625,10.44,-70.5073848026308
0.19625,10.45,-70.6430864500538
0.19625,10.46,-70.7717556238902
0.19625,10.47,-70.8938498075161
0.19625,10.48,-71.0097931006572
0.19625,10.49,-71.1199792384617
0.19625,10.5,-71.2247742947467
0.19625,10.51,-71.3245191069727
0.19625,10.52,-71.4195314555455
0.19625,10.53,-71.5101080257886
0.19625,10.54,-71.5965261773032
0.19625,10.55,-71.6790455422951
0.19625,10.56,-71.7579094717589
0.19625,10.57,-71.833346346088
0.19625,10.58,-71.905570764665
0.19625,10.59,-71.9747846272516
0.19625,10.6,-72.0411781184747
0.19625,10.61,-72.1049306054024
0.19625,10.62,-72.1662114570481
0.19625,10.63,-72.2251807936403
0.19625,10.64,-72.281990172621
0.19625,10.65,-72.3367832175716
0.19625,10.66,-72.3896961955788
0.19625,10.67,-72.4408585479753
0.19625,10.68,-72.4903933788556
0.19625,10.69,-72.5384179053119
0.19625,10.7,-72.585043872927
0.19625,10.71,-72.6303779397016
0.19625,10.72,-72.6745220312692
0.19625,10.73,-72.7175736699765
0.19625,10.74,-72.7596262801464
0.19625,10.75,-72.8007694716235
0.19625,10.76,-72.8410893034993
0.19625,10.77,-72.8806685297333
0.19625,10.78,-72.9195868282351
0.19625,10.79,-72.9579210148206
0.19625,10.8,-72.9957452433374
0.19625,10.81,-73.0331311931319
0.19625,10.82,-73.0701482449371
0.19625,10.83,-73.106863646159
0.19625,10.84,-73.1433426664701
0.19625,10.85,-73.1796487445285
0.19625,10.86,-73.2158436265912
0.19625,10.87,-73.2519874977196
0.19625,10.88,-73.2881391062256
0.19625,10.89,-73.3243558819618
0.19625,10.9,-73.3606940490099
0.19625,10.91,-73.3972087332904
0.19625,10.92,-73.4339540655782
0.19625,10.93,-73.4709832803783
0.19625,10.94,-73.5083488110901
0.19625,10.95,-73.5461023818671
0.19625,10.96,-73.5842950965522
0.19625,10.97,-73.622977525056
0.19625,10.98,-73.6621997875311
0.19625,10.99,-73.7020116366713
0.19625,11,-73.7424625384721
0.19625,11.01,-73.7836017517625
0.19625,11.02,-73.8254784068213
0.19625,11.03,-73.8681415833857
0.19625,11.04,-73.9116403883576
0.19625,11.05,-73.9560240335037
0.19625,11.06,-74.0013419134673
0.19625,11.07,-74.0476436843892
0.19625,11.08,-74.0949793434595
0.19625,11.09,-74.143399309721
0.19625,11.1,-74.1929545064566
0.19625,11.11,-74.2436964455068
0.19625,11.12,-74.2956773138792
0.19625,11.13,-74.3489500630261
0.19625,11.14,-74.4035685011921
0.19625,11.15,-74.4595873892501
0.19625,11.16,-74.5170625404827
0.19625,11.17,-74.5760509247825
0.19625,11.18,-74.6366107777952
0.19625,11.19,-74.6988017155528
0.19625,11.2,-74.7626848552044
0.19625,11.21,-74.8283229424916
0.19625,11.22,-74.8957804866735
0.19625,11.23,-74.9651239036749
0.19625,11.24,-75.0364216682955
0.19625,11.25,-75.1097444764
0.19625,11.26,-75.1851654180992
0.19625,11.27,-75.2627601630328
0.19625,11.28,-75.3426071589741
0.19625,11.29,-75.4247878451056
0.19625,11.3,-75.5093868814587
0.19625,11.31,-75.5964923961662
0.19625,11.32,-75.6861962523682
0.19625,11.33,-75.7785943367992
0.19625,11.34,-75.8737868723358
0.19625,11.35,-75.9718787570333
0.19625,11.36,-76.0729799324804
0.19625,11.37,-76.1772057846423
0.19625,11.38,-76.284677580746
0.19625,11.39,-76.3955229461978
0.19625,11.4,-76.509876386029
0.19625,11.41,-76.6278798559376
0.19625,11.42,-76.7496833886475
0.19625,11.43,-76.8754457820707
0.19625,11.44,-77.0053353566207
0.19625,11.45,-77.1395307900327
0.19625,11.46,-77.2782220392005
0.19625,11.47,-77.4216113598938
0.19625,11.48,-77.5699144367723
0.19625,11.49,-77.7233616379345
0.19625,11.5,-77.8821994103583
0.19625,11.51,-78.0466918350795
0.19625,11.52,-78.2171223638583
0.19625,11.53,-78.3937957625175
0.19625,11.54,-78.5770402901838
0.19625,11.55,-78.7672101484382
0.19625,11.56,-78.9646882400778
0.19625,11.57,-79.1698892839473
0.19625,11.58,-79.383263340383
0.19625,11.59,-79.6052998115069
0.19625,11.6,-79.8365319922631
0.19625,11.61,-80.0775422621533
0.19625,11.62,-80.3289680246955
0.19625,11.63,-80.5915085223739
0.19625,11.64,-80.8659326801827
0.19625,11.65,-81.1530881619696
0.19625,11.66,-81.4539118620686
0.19625,11.67,-81.769442102113
0.19625,11.68,-82.100832861833
0.19625,11.69,-82.4493704462522
0.19625,11.7,-82.8164930841045
0.19625,11.71,-83.2038140689079
0.19625,11.72,-83.6131492020865
0.19625,11.73,-84.0465494862527
0.19625,11.74,-84.5063402588798
0.19625,11.75,-84.9951682689806
0.19625,11.76,-85.516058604824
0.19625,11.77,-86.0724839100604
0.19625,11.78,-86.6684490208056
0.19625,11.79,-87.3085950747052
0.19625,11.8,-87.9983283632986
0.19625,11.81,-88.7439808290904
0.19625,11.82,-89.5530112963079
0.19625,11.83,-90.4342594709433
0.19625,11.84,-91.3982687225159
0.19625,11.85,-92.4576990240672
0.19625,11.86,-93.6278586268367
0.19625,11.87,-94.9273925950746
0.19625,11.88,-96.3791786821215
0.19625,11.89,-98.011496243254
0.19625,11.9,-99.8595507016259
0.19625,11.91,-101.967449798479
0.19625,11.92,-104.390725333785
0.19625,11.93,-107.199442825495
0.19625,11.94,-110.481766702107
0.19625,11.95,-114.347390111019
0.19625,11.96,-118.929187178075
0.19625,11.97,-124.379321341518
0.19625,11.98,-130.85250975226
0.19625,11.99,-138.465512150829
0.19625,12,-147.224812819129
0.205,8,-19.6032258939775
0.205,8.01,-18.6642971864185
0.205,8.02,-17.7106417625296
0.205,8.03,-16.7423628581859
0.205,8.04,-15.75959826377
0.205,8.05,-14.7625220183233
0.205,8.06,-13.7513459965424
0.205,8.07,-12.7263213617473
0.205,8.08,-11.6877398569002
0.205,8.09,-10.6359349051293
0.205,8.1,-9.57128249109841
0.205,8.11,-8.49420179500235
0.205,8.12,-7.4051555520537
0.205,8.13,-6.30465011208863
0.205,8.14,-5.19323517639978
0.205,8.15,-4.0715031921204
0.205,8.16,-2.94008838842842
0.205,8.17,-1.79966544346902
0.205,8.18,-0.650947776151782
0.205,8.19,0.505314537217328
0.205,8.2,1.66833721530101
0.205,8.21,2.83730458042972
0.205,8.22,4.01137270438493
0.205,8.23,5.18967286549485
0.205,8.24,6.37131528502602
0.205,8.25,7.55539310507211
0.205,8.26,8.74098656500784
0.205,8.27,9.92716732927143
0.205,8.28,11.1130029159009
0.205,8.29,12.2975611730023
0.205,8.3,13.479914749253
0.205,8.31,14.6591455046693
0.205,8.32,15.8343488092004
0.205,8.33,17.0046376792026
0.205,8.34,18.1691467053911
0.205,8.35,19.3270357303797
0.205,8.36,20.4774932391857
0.205,8.37,21.6197394319904
0.205,8.38,22.7530289547551
0.205,8.39,23.8766532698483
0.205,8.4,24.9899426554236
0.205,8.41,26.0922678287254
0.205,8.42,27.1830411946436
0.205,8.43,28.2617177265257
0.205,8.44,29.3277954913851
0.205,8.45,30.3808158361385
0.205,8.46,31.420363255287
0.205,8.47,32.4460649635134
0.205,8.48,33.4575901990041
0.205,8.49,34.4546492849031
0.205,8.5,35.4369924772513
0.205,8.51,36.4044086280883
0.205,8.52,37.3567236921501
0.205,8.53,38.2937991048828
0.205,8.54,39.2155300583681
0.205,8.55,40.1218437003047
0.205,8.56,41.0126972794806
0.205,8.57,41.8880762592882
0.205,8.58,42.7479924188169
0.205,8.59,43.5924819589986
0.205,8.6,44.4216036291991
0.205,8.61,45.2354368876046
0.205,8.62,46.0340801067819
0.205,8.63,46.8176488338977
0.205,8.64,47.5862741133377
0.205,8.65,48.3401008778177
0.205,8.66,49.0792864125989
0.205,8.67,49.8039988960671
0.205,8.68,50.5144160187437
0.205,8.69,51.2107236817274
0.205,8.7,51.8931147746627
0.205,8.71,52.5617880325256
0.205,8.72,53.2169469698675
0.205,8.73,53.8587988905916
0.205,8.74,54.4875539708974
0.205,8.75,55.1034244126624
0.205,8.76,55.7066236642623
0.205,8.77,56.2973657056277
0.205,8.78,56.8758643941931
0.205,8.79,57.4423328683241
0.205,8.8,57.9969830047547
0.205,8.81,58.540024926592
0.205,8.82,59.0716665584624
0.205,8.83,59.592113225453
0.205,8.84,60.1015672925768
0.205,8.85,60.6002278415961
0.205,8.86,61.0882903821523
0.205,8.87,61.5659465942716
0.205,8.88,62.0333840994443
0.205,8.89,62.4907862576071
0.205,8.9,62.9383319874906
0.205,8.91,63.3761956079209
0.205,8.92,63.8045466977975
0.205,8.93,64.2235499725873
0.205,8.94,64.6333651752961
0.205,8.95,65.0341469799924
0.205,8.96,65.4260449060592
0.205,8.97,65.8092032414551
0.205,8.98,66.183760973345
0.205,8.99,66.5498517245611
0.205,9,66.907603694408
0.205,9.01,67.2571396024104
0.205,9.02,67.5985766336475
0.205,9.03,67.9320263843722
0.205,9.04,68.2575948066508
0.205,9.05,68.5753821507891
0.205,9.06,68.8854829043364
0.205,9.07,69.1879857264617
0.205,9.08,69.4829733765109
0.205,9.09,69.7705226355322
0.205,9.1,70.0507042195492
0.205,9.11,70.323582683327
0.205,9.12,70.5892163133317
0.205,9.13,70.8476570085393
0.205,9.14,71.0989501476717
0.205,9.15,71.3431344413655
0.205,9.16,71.5802417676771
0.205,9.17,71.8102969892126
0.205,9.18,72.0333177500482
0.205,9.19,72.2493142504355
0.205,9.2,72.4582889971302
0.205,9.21,72.6602365269676
0.205,9.22,72.8551431010821
0.205,9.23,73.0429863669079
0.205,9.24,73.2237349847955
0.205,9.25,73.3973482157444
0.205,9.26,73.5637754663619
0.205,9.27,73.7229557867212
0.205,9.28,73.8748173162932
0.205,9.29,74.0192766725573
0.205,9.3,74.1562382762493
0.205,9.31,74.2855936064633
0.205,9.32,74.4072203779864
0.205,9.33,74.5209816322704
0.205,9.34,74.6267247323489
0.205,9.35,74.72428025073
0.205,9.36,74.8134607378416
0.205,9.37,74.8940593569259
0.205,9.38,74.9658483693382
0.205,9.39,75.0285774519699
0.205,9.4,75.081971825919
0.205,9.41,75.1257301725192
0.205,9.42,75.159522309337
0.205,9.43,75.1829865946672
0.205,9.44,75.195727024282
0.205,9.45,75.1973099786066
0.205,9.46,75.1872605719412
0.205,9.47,75.1650585476314
0.205,9.48,75.1301336539983
0.205,9.49,75.0818604250811
0.205,9.5,75.0195522775007
0.205,9.51,74.9424548196014
0.205,9.52,74.8497382509904
0.205,9.53,74.7404887090352
0.205,9.54,74.6136983930856
0.205,9.55,74.4682542662049
0.205,9.56,74.3029250969369
0.205,9.57,74.1163465586868
0.205,9.58,73.907004049964
0.205,9.59,73.6732128329406
0.205,9.6,73.4130950079348
0.205,9.61,73.1245527444174
0.205,9.62,72.8052370711368
0.205,9.63,72.4525113843792
0.205,9.64,72.0634086587576
0.205,9.65,71.6345811328797
0.205,9.66,71.1622409855992
0.205,9.67,70.6420902095959
0.205,9.68,70.0692375203402
0.205,9.69,69.4380997044906
0.205,9.7,68.742284311768
0.205,9.71,67.9744500381178
0.205,9.72,67.1261405657038
0.205,9.73,66.1875870850219
0.205,9.74,65.147474362118
0.205,9.75,63.992665284456
0.205,9.76,62.7078797814137
0.205,9.77,61.2753266719951
0.205,9.78,59.6742927086378
0.205,9.79,57.8807041211188
0.205,9.8,55.8666959239902
0.205,9.81,53.6002585942326
0.205,9.82,51.0450880284497
0.205,9.83,48.1608517848241
0.205,9.84,44.9042085573505
0.205,9.85,41.2310706675016
0.205,9.86,37.1007350670578
0.205,9.87,32.4825038541031
0.205,9.88,27.3650363288424
0.205,9.89,21.7676219157886
0.205,9.9,15.7507392705309
0.205,9.91,9.42130898731736
0.205,9.92,2.92766142441331
0.205,9.93,-3.55774877159143
0.205,9.94,-9.86393145347495
0.205,9.95,-15.8464229959451
0.205,9.96,-21.4033178467431
0.205,9.97,-26.4790031855462
0.205,9.98,-31.0580726426577
0.205,9.99,-35.1544970830116
0.205,10,-38.8004705069761
0.205,10.01,-42.0373408959199
0.205,10.02,-44.909282912049
0.205,10.03,-47.4594018486485
0.205,10.04,-49.7276343886692
0.205,10.05,-51.7498316894712
0.205,10.06,-53.5575520749141
0.205,10.07,-55.1782415812316
0.205,10.08,-56.6356005347964
0.205,10.09,-57.9500176924957
0.205,10.1,-59.1390069734346
0.205,10.11,-60.217614264012
0.205,10.12,-61.1987805427831
0.205,10.13,-62.0936578836523
0.205,10.14,-62.911880190438
0.205,10.15,-63.6617929350344
0.205,10.16,-64.3506470059366
0.205,10.17,-64.9847617798764
0.205,10.18,-65.5696621380933
0.205,10.19,-66.1101935989096
0.205,10.2,-66.6106191564397
0.205,10.21,-67.0747008641316
0.205,10.22,-67.5057687087901
0.205,10.23,-67.9067788939532
0.205,10.24,-68.2803632896159
0.205,10.25,-68.6288715023788
0.205,10.26,-68.954406768666
0.205,10.27,-69.2588566660055
0.205,10.28,-69.5439194664033
0.205,10.29,-69.8111268152867
0.205,10.3,-70.0618633039762
0.205,10.31,-70.2973834086677
0.205,10.32,-70.5188261907264
0.205,10.33,-70.7272280886624
0.205,10.34,-70.9235340789347
0.205,10.35,-71.1086074386968
0.205,10.36,-71.2832383070814
0.205,10.37,-71.448151211252
0.205,10.38,-71.6040116981569
0.205,10.39,-71.7514321917788
0.205,10.4,-71.8909771779743
0.205,10.41,-72.0231678041327
0.205,10.42,-72.1484859683683
0.205,10.43,-72.2673779624034
0.205,10.44,-72.3802577233658
0.205,10.45,-72.487509742145
0.205,10.46,-72.5894916695095
0.205,10.47,-72.6865366557037
0.205,10.48,-72.7789554545414
0.205,10.49,-72.8670383190096
0.205,10.5,-72.9510567119413
0.205,10.51,-73.0312648523563
0.205,10.52,-73.1079011155155
0.205,10.53,-73.1811893025213
0.205,10.54,-73.251339793395
0.205,10.55,-73.3185505958997
0.205,10.56,-73.3830083009371
0.205,10.57,-73.444888954098
0.205,10.58,-73.5043588518466
0.205,10.59,-73.5615752698699
0.205,10.6,-73.6166871302744
0.205,10.61,-73.6698356135953
0.205,10.62,-73.7211547209233
0.205,10.63,-73.7707717908937
0.205,10.64,-73.8188079757805
0.205,10.65,-73.8653786804995
0.205,10.66,-73.9105939679246
0.205,10.67,-73.9545589335893
0.205,10.68,-73.9973740525261
0.205,10.69,-74.0391355007307
0.205,10.7,-74.0799354534942
0.205,10.71,-74.1198623626311
0.205,10.72,-74.1590012144366
0.205,10.73,-74.1974337700392
0.205,10.74,-74.2352387896546
0.205,10.75,-74.2724922421193
0.205,10.76,-74.3092675009494
0.205,10.77,-74.3456355280654
0.205,10.78,-74.3816650462274
0.205,10.79,-74.4174227011292
0.205,10.8,-74.4529732140286
0.205,10.81,-74.4883795257119
0.205,10.82,-74.5237029325346
0.205,10.83,-74.5590032152125
0.205,10.84,-74.5943387609995
0.205,10.85,-74.6297666798252
0.205,10.86,-74.6653429149383
0.205,10.87,-74.7011223485568
0.205,10.88,-74.7371589029922
0.205,10.89,-74.7735056376913
0.205,10.9,-74.8102148426022
0.205,10.91,-74.8473381282606
0.205,10.92,-74.8849265129594
0.205,10.93,-74.9230305073551
0.205,10.94,-74.9617001968435
0.205,10.95,-75.0009853220273
0.205,10.96,-75.0409353575847
0.205,10.97,-75.0815995898378
0.205,10.98,-75.123027193319
0.205,10.99,-75.1652673066144
0.205,11,-75.2083691077766
0.205,11.01,-75.2523818895844
0.205,11.02,-75.2973551349315
0.205,11.03,-75.3433385926284
0.205,11.04,-75.3903823539081
0.205,11.05,-75.4385369299203
0.205,11.06,-75.4878533305249
0.205,11.07,-75.5383831446848
0.205,11.08,-75.5901786227849
0.205,11.09,-75.6432927612099
0.205,11.1,-75.6977793895316
0.205,11.11,-75.7536932606753
0.205,11.12,-75.8110901444573
0.205,11.13,-75.8700269249067
0.205,11.14,-75.9305617018158
0.205,11.15,-75.9927538969908
0.205,11.16,-76.0566643657147
0.205,11.17,-76.1223555139671
0.205,11.18,-76.1898914219972
0.205,11.19,-76.2593379748854
0.205,11.2,-76.3307630007967
0.205,11.21,-76.4042364176795
0.205,11.22,-76.4798303892378
0.205,11.23,-76.5576194910837
0.205,11.24,-76.6376808880575
0.205,11.25,-76.7200945238031
0.205,11.26,-76.8049433237956
0.205,11.27,-76.8923134131367
0.205,11.28,-76.9822943505697
0.205,11.29,-77.0749793803199
0.205,11.3,-77.1704657035382
0.205,11.31,-77.2688547713156
0.205,11.32,-77.3702526014637
0.205,11.33,-77.4747701214864
0.205,11.34,-77.5825235404637
0.205,11.35,-77.6936347528723
0.205,11.36,-77.8082317777264
0.205,11.37,-77.9264492368321
0.205,11.38,-78.0484288764046
0.205,11.39,-78.1743201368282
0.205,11.4,-78.3042807759327
0.205,11.41,-78.4384775518556
0.205,11.42,-78.5770869723345
0.205,11.43,-78.7202961181859
0.205,11.44,-78.8683035497636
0.205,11.45,-79.0213203063842
0.205,11.46,-79.179571010091
0.205,11.47,-79.3432950867346
0.205,11.48,-79.5127481192043
0.205,11.49,-79.6882033498039
0.205,11.5,-79.8699533512939
0.205,11.51,-80.0583118890674
0.205,11.52,-80.2536160003825
0.205,11.53,-80.4562283206326
0.205,11.54,-80.6665396914338
0.205,11.55,-80.884972090942
0.205,11.56,-81.1119819335403
0.205,11.57,-81.3480637939883
0.205,11.58,-81.5937546206297
0.205,11.59,-81.8496385136283
0.205,11.6,-82.1163521578405
0.205,11.61,-82.3945910163568
0.205,11.62,-82.6851164106095
0.205,11.63,-82.9887636370254
0.205,11.64,-83.3064512995093
0.205,11.65,-83.6391920728866
0.205,11.66,-83.9881051563724
0.205,11.67,-84.3544307302844
0.205,11.68,-84.7395467961715
0.205,11.69,-85.1449888636968
0.205,11.7,-85.5724730513519
0.205,11.71,-86.0239232980281
0.205,11.72,-86.5015035459715
0.205,11.73,-87.0076559622611
0.205,11.74,-87.5451465281482
0.205,11.75,-88.1171196597557
0.205,11.76,-88.727163951134
0.205,11.77,-89.3793916796471
0.205,11.78,-90.0785354207002
0.205,11.79,-90.8300660316323
0.205,11.8,-91.6403374442915
0.205,11.81,-92.5167652295913
0.205,11.82,-93.468047859075
0.205,11.83,-94.5044420958317
0.205,11.84,-95.6381071075434
0.205,11.85,-96.8835357799422
0.205,11.86,-98.2580962714495
0.205,11.87,-99.7827117385285
0.205,11.88,-101.482710338411
0.205,11.89,-103.388878574829
0.205,11.9,-105.538743268748
0.205,11.91,-107.978079406843
0.205,11.92,-110.762570008481
0.205,11.93,-113.959387063372
0.205,11.94,-117.648145497662
0.205,11.95,-121.920096530246
0.205,11.96,-126.873472720242
0.205,11.97,-132.601675418196
0.205,11.98,-139.170321082676
0.205,11.99,-146.581352707522
0.205,12,-154.73102481516
0.21375,8,-17.9325739487581
0.21375,8.01,-16.9850140734683
0.21375,8.02,-16.0237872828016
0.21375,8.03,-15.049065529222
0.21375,8.04,-14.0610553245078
0.21375,8.05,-13.0599989704313
0.21375,8.06,-12.0461756437642
0.21375,8.07,-11.0199023117934
0.21375,8.08,-9.98153445455051
0.21375,8.09,-8.93146657044161
0.21375,8.1,-7.8701324429668
0.21375,8.11,-6.79800514775893
0.21375,8.12,-5.71559678128573
0.21375,8.13,-4.62345789525789
0.21375,8.14,-3.52217662404419
0.21375,8.15,-2.41237749620355
0.21375,8.16,-1.29471992554319
0.21375,8.17,-0.169896381825547
0.21375,8.18,0.961369753712496
0.21375,8.19,2.09832663760166
0.21375,8.2,3.2401967023789
0.21375,8.21,4.38617966276249
0.21375,8.22,5.53545576362049
0.21375,8.23,6.68718923884915
0.21375,8.24,7.84053194603908
0.21375,8.25,8.99462713819839
0.21375,8.26,10.1486133309404
0.21375,8.27,11.3016282215288
0.21375,8.28,12.452812615065
0.21375,8.29,13.6013143129463
0.21375,8.3,14.7462919195226
0.21375,8.31,15.8869185246039
0.21375,8.32,17.0223852220592
0.21375,8.33,18.1519044281354
0.21375,8.34,19.2747129671545
0.21375,8.35,20.3900748968563
0.21375,8.36,21.4972840506261
0.21375,8.37,22.5956662790984
0.21375,8.38,23.6845813789624
0.21375,8.39,24.7634247020983
0.21375,8.4,25.8316284433021
0.21375,8.41,26.8886626096806
0.21375,8.42,27.9340356792496
0.21375,8.43,28.9672949602394
0.21375,8.44,29.9880266660503
0.21375,8.45,30.9958557236918
0.21375,8.46,31.9904453358362
0.21375,8.47,32.9714963183449
0.21375,8.48,33.938746236304
0.21375,8.49,34.8919683622462
0.21375,8.5,35.8309704804029
0.21375,8.51,36.7555935605845
0.21375,8.52,37.6657103246379
0.21375,8.53,38.5612237274976
0.21375,8.54,39.4420653736458
0.21375,8.55,40.3081938884022
0.21375,8.56,41.1595932619269
0.21375,8.57,41.9962711821985
0.21375,8.58,42.818257371542
0.21375,8.59,43.6256019396068
0.21375,8.6,44.4183737640304
0.21375,8.61,45.1966589084119
0.21375,8.62,45.960559085696
0.21375,8.63,46.7101901736066
0.21375,8.64,47.4456807874445
0.21375,8.65,48.16717091432
0.21375,8.66,48.874810611778
0.21375,8.67,49.5687587727684
0.21375,8.68,50.2491819580302
0.21375,8.69,50.9162532961681
0.21375,8.7,51.5701514510432
0.21375,8.71,52.2110596555042
0.21375,8.72,52.8391648100211
0.21375,8.73,53.4546566443702
0.21375,8.74,54.0577269402052
0.21375,8.75,54.6485688120905
0.21375,8.76,55.2273760443822
0.21375,8.77,55.7943424812053
0.21375,8.78,56.3496614666744
0.21375,8.79,56.8935253324707
0.21375,8.8,57.4261249298473
0.21375,8.81,57.9476492031711
0.21375,8.82,58.4582848021221
0.21375,8.83,58.958215729742
0.21375,8.84,59.4476230235828
0.21375,8.85,59.9266844672934
0.21375,8.86,60.3955743300694
0.21375,8.87,60.8544631314857
0.21375,8.88,61.3035174293341
0.21375,8.89,61.742899628183
0.21375,8.9,62.1727678064834
0.21375,8.91,62.5932755601354
0.21375,8.92,63.0045718605311
0.21375,8.93,63.4068009251777
0.21375,8.94,63.8001020990891
0.21375,8.95,64.1846097452189
0.21375,8.96,64.5604531422742
0.21375,8.97,64.9277563883267
0.21375,8.98,65.2866383086817
0.21375,8.99,65.6372123665367
0.21375,9,65.9795865749823
0.21375,9.01,66.3138634089535
0.21375,9.02,66.6401397157485
0.21375,9.03,66.9585066227601
0.21375,9.04,67.2690494410646
0.21375,9.05,67.5718475635086
0.21375,9.06,67.8669743559302
0.21375,9.07,68.1544970401065
0.21375,9.08,68.4344765670031
0.21375,9.09,68.7069674788312
0.21375,9.1,68.9720177583661
0.21375,9.11,69.2296686638972
0.21375,9.12,69.4799545480791
0.21375,9.13,69.7229026588511
0.21375,9.14,69.9585329204439
0.21375,9.15,70.1868576923536
0.21375,9.16,70.4078815039716
0.21375,9.17,70.6216007623582
0.21375,9.18,70.8280034304195
0.21375,9.19,71.0270686724607
0.21375,9.2,71.2187664638036
0.21375,9.21,71.4030571607884
0.21375,9.22,71.5798910270926
0.21375,9.23,71.7492077118412
0.21375,9.24,71.9109356744659
0.21375,9.25,72.0649915506838
0.21375,9.26,72.2112794532926
0.21375,9.27,72.3496902007076
0.21375,9.28,72.4801004652967
0.21375,9.29,72.6023718325547
0.21375,9.3,72.7163497610148
0.21375,9.31,72.8218624314622
0.21375,9.32,72.9187194725062
0.21375,9.33,73.0067105477972
0.21375,9.34,73.085603788167
0.21375,9.35,73.1551440496161
0.21375,9.36,73.2150509753678
0.21375,9.37,73.2650168370535
0.21375,9.38,73.3047041264249
0.21375,9.39,73.333742864718
0.21375,9.4,73.35172759179
0.21375,9.41,73.3582139912916
0.21375,9.42,73.352715101264
0.21375,9.43,73.3346970514492
0.21375,9.44,73.3035742590498
0.21375,9.45,73.2587040033695
0.21375,9.46,73.1993802863705
